mnist2x256_cw_tar0_ind0,mnist2x256_cw,0.13206055760383606,0.12413692414760591
mnist4x256_cw_tar0_ind0,mnist4x256_cw,0.133705735206604,0.133705735206604
mnist6x256_cw_tar0_ind0,mnist6x256_cw,0.14085173606872559,0.13803470134735107
mnist2x256_cw_tar1_ind0,mnist2x256_cw,0.1611081063747406,0.1611081063747406
mnist4x256_cw_tar1_ind0,mnist4x256_cw,0.16080275177955627,0.14793853163719173
mnist6x256_cw_tar1_ind0,mnist6x256_cw,0.13280221819877625,0.12749012947082522
mnist2x256_cw_tar2_ind0,mnist2x256_cw,0.11214452981948853,0.10093007683753968
mnist4x256_cw_tar2_ind0,mnist4x256_cw,0.13561007380485535,0.13018567085266114
mnist6x256_cw_tar2_ind0,mnist6x256_cw,0.1398216187953949,0.1342287540435791
mnist2x256_cw_tar3_ind0,mnist2x256_cw,0.0909167230129242,0.08182505071163175
mnist4x256_cw_tar3_ind0,mnist4x256_cw,0.11729738116264343,0.11025953829288483
mnist6x256_cw_tar3_ind0,mnist6x256_cw,0.12666258215904236,0.11906282722949983
mnist2x256_cw_tar4_ind0,mnist2x256_cw,0.1744532287120819,0.1570079058408737
mnist4x256_cw_tar4_ind0,mnist4x256_cw,0.15416815876960754,0.15416815876960754
mnist6x256_cw_tar4_ind0,mnist6x256_cw,0.15587171912193298,0.15587171912193298
mnist2x256_cw_tar5_ind0,mnist2x256_cw,0.13653406500816345,0.12561133980751038
mnist4x256_cw_tar5_ind0,mnist4x256_cw,0.13390544056892395,0.12319300532341004
mnist6x256_cw_tar5_ind0,mnist6x256_cw,0.13115492463111877,0.12590872764587402
mnist2x256_cw_tar6_ind0,mnist2x256_cw,0.1776999831199646,0.170591983795166
mnist4x256_cw_tar6_ind0,mnist4x256_cw,0.1660594344139099,0.15941705703735354
mnist6x256_cw_tar6_ind0,mnist6x256_cw,0.170760840177536,0.16734562337398529
mnist2x256_cw_tar8_ind0,mnist2x256_cw,0.1337428092956543,0.12304338455200194
mnist4x256_cw_tar8_ind0,mnist4x256_cw,0.13560912013053894,0.1247603905200958
mnist6x256_cw_tar8_ind0,mnist6x256_cw,0.12374764680862427,0.12374764680862427
mnist2x256_cw_tar9_ind0,mnist2x256_cw,0.09721821546554565,0.09138512253761291
mnist4x256_cw_tar9_ind0,mnist4x256_cw,0.09234768152236938,0.09234768152236938
mnist6x256_cw_tar9_ind0,mnist6x256_cw,0.10893839597702026,0.10675962805747986
mnist2x256_cw_tar0_ind1,mnist2x256_cw,0.1686278134584427,0.15851014465093613
mnist4x256_cw_tar0_ind1,mnist4x256_cw,0.12882795929908752,0.12882795929908752
mnist6x256_cw_tar0_ind1,mnist6x256_cw,0.14872518181800842,0.14575067818164825
mnist2x256_cw_tar1_ind1,mnist2x256_cw,0.14008203148841858,0.13447875022888184
mnist4x256_cw_tar1_ind1,mnist4x256_cw,0.15268591046333313,0.15268591046333313
mnist6x256_cw_tar1_ind1,mnist6x256_cw,0.11688050627708435,0.11220528602600097
mnist2x256_cw_tar3_ind1,mnist2x256_cw,0.1286296248435974,0.12091184735298158
mnist4x256_cw_tar3_ind1,mnist4x256_cw,0.11559313535690308,0.11096940994262694
mnist6x256_cw_tar3_ind1,mnist6x256_cw,0.12828856706619263,0.12572279572486877
mnist2x256_cw_tar4_ind1,mnist2x256_cw,0.18862560391426086,0.17353555560112
mnist4x256_cw_tar4_ind1,mnist4x256_cw,0.19761982560157776,0.18181023955345155
mnist6x256_cw_tar4_ind1,mnist6x256_cw,0.1695357859134674,0.16614507019519806
mnist2x256_cw_tar5_ind1,mnist2x256_cw,0.1626955270767212,0.1529337954521179
mnist4x256_cw_tar5_ind1,mnist4x256_cw,0.14408159255981445,0.13255506515502935
mnist6x256_cw_tar5_ind1,mnist6x256_cw,0.13210874795913696,0.1268243980407715
mnist2x256_cw_tar6_ind1,mnist2x256_cw,0.15308815240859985,0.1408411002159119
mnist4x256_cw_tar6_ind1,mnist4x256_cw,0.11889466643333435,0.10938309311866762
mnist6x256_cw_tar6_ind1,mnist6x256_cw,0.12192866206169128,0.11705151557922364
mnist2x256_cw_tar7_ind1,mnist2x256_cw,0.19394275546073914,0.19394275546073914
mnist4x256_cw_tar7_ind1,mnist4x256_cw,0.22402521967887878,0.21506421089172362
mnist6x256_cw_tar7_ind1,mnist6x256_cw,0.20044830441474915,0.1884214061498642
mnist2x256_cw_tar8_ind1,mnist2x256_cw,0.13748407363891602,0.12373566627502441
mnist4x256_cw_tar8_ind1,mnist4x256_cw,0.13101407885551453,0.12315323412418368
mnist6x256_cw_tar8_ind1,mnist6x256_cw,0.14794820547103882,0.13907131314277646
mnist2x256_cw_tar9_ind1,mnist2x256_cw,0.19554604589939117,0.19163512498140334
mnist4x256_cw_tar9_ind1,mnist4x256_cw,0.2082420289516449,0.204077188372612
mnist6x256_cw_tar9_ind1,mnist6x256_cw,0.2364444136619568,0.21752886056900023
mnist2x256_cw_tar0_ind2,mnist2x256_cw,0.1267048716545105,0.1115002870559692
mnist4x256_cw_tar0_ind2,mnist4x256_cw,0.13514578342437744,0.12973995208740235
mnist6x256_cw_tar0_ind2,mnist6x256_cw,0.13814499974250793,0.13814499974250793
mnist2x256_cw_tar2_ind2,mnist2x256_cw,0.091036856174469,0.08921611905097962
mnist4x256_cw_tar2_ind2,mnist4x256_cw,0.08029553294181824,0.08029553294181824
mnist6x256_cw_tar2_ind2,mnist6x256_cw,0.10119491815567017,0.09309932470321658
mnist2x256_cw_tar3_ind2,mnist2x256_cw,0.11091688275337219,0.10204353213310241
mnist4x256_cw_tar3_ind2,mnist4x256_cw,0.1091906726360321,0.1091906726360321
mnist6x256_cw_tar3_ind2,mnist6x256_cw,0.1110568642616272,0.10883572697639465
mnist2x256_cw_tar4_ind2,mnist2x256_cw,0.10216480493545532,0.09399162054061888
mnist4x256_cw_tar4_ind2,mnist4x256_cw,0.08229511976242065,0.07900331497192384
mnist6x256_cw_tar4_ind2,mnist6x256_cw,0.10029146820306778,0.09828563883900643
mnist2x256_cw_tar5_ind2,mnist2x256_cw,0.09624627232551575,0.09047149598598482
mnist4x256_cw_tar5_ind2,mnist4x256_cw,0.0908174216747284,0.08536837637424469
mnist6x256_cw_tar5_ind2,mnist6x256_cw,0.10381519794464111,0.09966259002685546
mnist2x256_cw_tar6_ind2,mnist2x256_cw,0.08153873682022095,0.08153873682022095
mnist4x256_cw_tar6_ind2,mnist4x256_cw,0.09039843082427979,0.08316655635833742
mnist6x256_cw_tar6_ind2,mnist6x256_cw,0.10207101702690125,0.10002959668636321
mnist2x256_cw_tar7_ind2,mnist2x256_cw,0.10664984583854675,0.10238385200500488
mnist4x256_cw_tar7_ind2,mnist4x256_cw,0.09149321913719177,0.08600362598896026
mnist6x256_cw_tar7_ind2,mnist6x256_cw,0.10130944848060608,0.0952308815717697
mnist2x256_cw_tar8_ind2,mnist2x256_cw,0.09164142608642578,0.08431011199951172
mnist4x256_cw_tar8_ind2,mnist4x256_cw,0.08029955625534058,0.07387559175491332
mnist6x256_cw_tar8_ind2,mnist6x256_cw,0.0899079442024231,0.0899079442024231
mnist2x256_cw_tar9_ind2,mnist2x256_cw,0.11225095391273499,0.1077609157562256
mnist4x256_cw_tar9_ind2,mnist4x256_cw,0.09404948353767395,0.08652552485466003
mnist6x256_cw_tar9_ind2,mnist6x256_cw,0.11591196060180664,0.10895724296569823
mnist2x256_cw_tar1_ind3,mnist2x256_cw,0.14513835310935974,0.13643005192279814
mnist4x256_cw_tar1_ind3,mnist4x256_cw,0.1320013850927353,0.1320013850927353
mnist6x256_cw_tar1_ind3,mnist6x256_cw,0.13074982166290283,0.12551982879638673
mnist2x256_cw_tar2_ind3,mnist2x256_cw,0.11801320314407349,0.11565293908119202
mnist4x256_cw_tar2_ind3,mnist4x256_cw,0.1127292811870575,0.10371093869209291
mnist6x256_cw_tar2_ind3,mnist6x256_cw,0.09828269481658936,0.09631704092025757
mnist2x256_cw_tar3_ind3,mnist2x256_cw,0.130092591047287,0.12228703558444975
mnist4x256_cw_tar3_ind3,mnist4x256_cw,0.11914375424385071,0.11437800407409668
mnist6x256_cw_tar3_ind3,mnist6x256_cw,0.10825338959693909,0.1060883218050003
mnist2x256_cw_tar4_ind3,mnist2x256_cw,0.13577640056610107,0.13034534454345703
mnist4x256_cw_tar4_ind3,mnist4x256_cw,0.1367385983467102,0.134003826379776
mnist6x256_cw_tar4_ind3,mnist6x256_cw,0.1340467631816864,0.13136582791805268
mnist2x256_cw_tar5_ind3,mnist2x256_cw,0.12942072749137878,0.11647865474224092
mnist4x256_cw_tar5_ind3,mnist4x256_cw,0.13725489377975464,0.12627450227737425
mnist6x256_cw_tar5_ind3,mnist6x256_cw,0.09972965717315674,0.09374587774276734
mnist2x256_cw_tar6_ind3,mnist2x256_cw,0.13112547993659973,0.12850297033786773
mnist4x256_cw_tar6_ind3,mnist4x256_cw,0.1262345016002655,0.11361105144023895
mnist6x256_cw_tar6_ind3,mnist6x256_cw,0.11519277095794678,0.1105850601196289
mnist2x256_cw_tar7_ind3,mnist2x256_cw,0.11870080232620239,0.10920473814010623
mnist4x256_cw_tar7_ind3,mnist4x256_cw,0.12469008564949036,0.12219628393650055
mnist6x256_cw_tar7_ind3,mnist6x256_cw,0.11669901013374329,0.11203104972839356
mnist2x256_cw_tar8_ind3,mnist2x256_cw,0.16344252228736877,0.16344252228736877
mnist4x256_cw_tar8_ind3,mnist4x256_cw,0.15833395719528198,0.1520005989074707
mnist6x256_cw_tar8_ind3,mnist6x256_cw,0.1418241262435913,0.13331467866897587
mnist2x256_cw_tar9_ind3,mnist2x256_cw,0.11939030885696411,0.11939030885696411
mnist4x256_cw_tar9_ind3,mnist4x256_cw,0.14348405599594116,0.1291356503963471
mnist6x256_cw_tar9_ind3,mnist6x256_cw,0.13398289680480957,0.13398289680480957
mnist2x256_cw_tar0_ind4,mnist2x256_cw,0.13754615187644958,0.1347952288389206
mnist4x256_cw_tar0_ind4,mnist4x256_cw,0.11362847685813904,0.10908333778381349
mnist6x256_cw_tar0_ind4,mnist6x256_cw,0.16095149517059326,0.1577324652671814
mnist2x256_cw_tar1_ind4,mnist2x256_cw,0.1836557686328888,0.17263642251491548
mnist4x256_cw_tar1_ind4,mnist4x256_cw,0.13573062419891357,0.12758678674697874
mnist6x256_cw_tar1_ind4,mnist6x256_cw,0.11987343430519104,0.11987343430519104
mnist2x256_cw_tar2_ind4,mnist2x256_cw,0.1302093267440796,0.12239676713943481
mnist4x256_cw_tar2_ind4,mnist4x256_cw,0.10151001811027527,0.09744961738586425
mnist6x256_cw_tar2_ind4,mnist6x256_cw,0.10815295577049255,0.09950071930885312
mnist2x256_cw_tar3_ind4,mnist2x256_cw,0.14824819564819336,0.13935330390930178
mnist4x256_cw_tar3_ind4,mnist4x256_cw,0.14809516072273254,0.13920945107936855
mnist6x256_cw_tar3_ind4,mnist6x256_cw,0.13444378972053528,0.13175491392612457
mnist2x256_cw_tar5_ind4,mnist2x256_cw,0.15736880898475647,0.15422143280506134
mnist4x256_cw_tar5_ind4,mnist4x256_cw,0.14281612634658813,0.12853451371192928
mnist6x256_cw_tar5_ind4,mnist6x256_cw,0.14234453439712524,0.14234453439712524
mnist2x256_cw_tar6_ind4,mnist2x256_cw,0.1252281665802002,0.11771447658538817
mnist4x256_cw_tar6_ind4,mnist4x256_cw,0.11152186989784241,0.10260012030601501
mnist6x256_cw_tar6_ind4,mnist6x256_cw,0.1202687919139862,0.11545804023742676
mnist2x256_cw_tar7_ind4,mnist2x256_cw,0.10314911603927612,0.09489718675613401
mnist4x256_cw_tar7_ind4,mnist4x256_cw,0.09840166568756104,0.09643363237380981
mnist6x256_cw_tar7_ind4,mnist6x256_cw,0.10460570454597473,0.10251359045505523
mnist2x256_cw_tar8_ind4,mnist2x256_cw,0.11697213351726532,0.11463269084692002
mnist4x256_cw_tar8_ind4,mnist4x256_cw,0.11527572572231293,0.11066469669342041
mnist6x256_cw_tar8_ind4,mnist6x256_cw,0.11338832974433899,0.10658502995967864
mnist2x256_cw_tar9_ind4,mnist2x256_cw,0.068055659532547,0.06397231996059419
mnist4x256_cw_tar9_ind4,mnist4x256_cw,0.08667632937431335,0.08147574961185455
mnist6x256_cw_tar9_ind4,mnist6x256_cw,0.07834942638874054,0.0736484608054161
